0	115
1	114
2	114
3	114
4	114
5	114
6	114
7	114
8	114
9	114
10	115
11	115
12	115
13	115
14	115
15	115
16	115
17	116
18	116
19	116
20	116
21	116
22	116
23	116
24	117
25	117
26	117
27	117
28	117
29	118
30	118
31	118
32	118
33	118
34	118
35	118
36	118
37	119
38	119
39	119
40	119
41	119
42	119
43	120
44	120
45	120
46	120
47	120
48	120
49	120
50	120
51	120
52	121
53	121
54	121
55	121
56	121
57	121
58	121
59	121
60	121
61	121
62	121
63	122
64	122
65	122
66	122
67	122
68	122
69	122
70	122
71	122
72	123
73	123
74	123
75	123
76	123
77	123
78	123
79	123
80	123
81	123
82	124
83	124
84	124
85	124
86	124
87	124
88	124
89	124
90	124
91	125
92	125
93	125
94	125
95	125
96	125
97	125
98	125
99	125
100	125
101	125
102	125
103	125
104	125
105	125
106	125
107	126
108	126
109	126
110	126
111	126
112	126
113	126
114	126
115	126
116	127
117	127
118	127
119	127
120	127
121	127
122	127
123	127
124	127
125	127
126	127
127	127
128	128
129	128
130	128
131	128
132	128
133	128
134	128
135	128
136	128
137	128
138	128
139	128
140	128
141	128
142	128
143	128
144	128
145	129
146	129
147	129
148	129
149	129
150	129
151	129
152	129
153	129
154	129
155	129
156	129
157	129
158	129
159	129
160	129
161	129
162	130
163	130
164	130
165	130
166	130
167	130
168	130
169	130
170	130
171	130
172	130
173	130
174	130
175	131
176	131
177	131
178	131
179	131
180	131
181	131
182	131
183	131
184	131
185	131
186	131
187	131
188	131
189	131
190	131
191	131
192	131
193	131
194	131
195	131
196	131
197	131
198	131
199	131
200	131
201	131
202	131
203	131
204	131
205	131
206	131
207	131
208	131
209	131
210	131
211	131
212	132
213	132
214	132
215	132
216	132
217	132
218	132
219	132
220	132
221	132
222	132
223	132
224	132
225	132
226	132
227	132
228	132
229	132
230	132
231	132
232	132
233	132
234	132
235	132
236	132
237	132
238	132
239	132
240	132
241	132
242	132
243	132
244	132
245	132
246	132
247	132
248	132
249	132
250	132
251	132
252	132
253	132
254	132
255	132
256	132
257	132
258	132
259	132
260	132
261	132
262	132
263	132
264	132
265	132
266	132
267	132
268	132
269	132
270	132
271	132
272	132
273	132
274	132
275	132
276	132
277	132
278	132
279	132
280	132
281	132
282	132
283	132
284	132
285	132
286	132
287	132
288	132
289	132
290	132
291	131
292	131
293	131
294	131
295	131
296	131
297	131
298	131
299	131
300	131
301	131
302	131
303	131
304	131
305	131
306	131
307	131
308	131
309	131
310	131
311	131
312	131
313	131
314	131
315	131
316	131
317	131
318	131
319	131
320	131
321	131
322	131
323	131
324	131
325	131
326	131
327	131
328	131
329	131
330	131
331	131
332	131
333	131
334	131
335	131
336	131
337	131
338	131
339	131
340	131
341	131
342	131
343	131
344	131
345	131
346	130
347	130
348	130
349	130
350	130
351	130
352	130
353	130
354	130
355	130
356	130
357	130
358	130
359	130
360	130
361	130
362	130
363	130
364	130
365	130
366	130
367	130
368	130
369	130
370	130
371	130
372	130
373	129
374	129
375	129
376	129
377	129
378	129
379	129
380	129
381	129
382	129
383	129
384	129
385	129
386	129
387	129
388	129
389	129
390	129
391	129
392	129
393	129
394	129
395	129
396	129
397	129
398	129
399	129
400	129
401	129
402	129
403	128
404	128
405	128
406	128
407	128
408	128
409	128
410	128
411	128
412	128
413	128
414	128
415	128
416	128
417	128
418	128
419	128
420	128
421	128
422	128
423	127
424	127
425	127
426	127
427	127
428	127
429	127
430	127
431	126
432	126
433	126
434	126
435	126
436	126
437	126
438	126
439	126
440	126
441	126
442	126
443	126
444	126
445	125
446	125
447	125
448	125
449	125
450	125
451	125
452	125
453	125
454	124
455	124
456	124
457	124
458	124
459	124
460	124
461	124
462	124
463	124
464	124
465	124
466	123
467	123
468	123
469	123
470	123
471	123
472	123
473	123
474	122
475	122
476	122
477	122
478	122
479	122
480	122
481	122
482	122
483	122
484	122
485	122
486	121
487	121
488	121
489	121
490	121
491	121
492	120
493	120
494	120
495	120
496	120
497	120
498	119
499	119
500	119
501	119
502	119
503	119
504	119
505	119
506	118
507	118
508	118
509	117
510	117
511	116
