0	596
1	41
2	27
3	37
4	31
5	55
6	11
7	41
8	30
9	19
10	8
11	33
12	30
13	11
14	34
15	30
16	27
17	13
18	26
19	26
20	7
21	24
22	16
23	12
24	9
25	13
26	18
27	11
28	17
29	7
30	9
31	10
32	7
33	12
34	13
35	14
36	8
37	8
38	6
39	7
40	14
41	4
42	10
43	14
44	4
45	1
46	9
47	6
48	1
49	6
50	11
51	6
52	2
53	6
54	4
55	4
56	2
57	8
58	8
59	6
60	4
61	4
62	3
63	3
64	4
65	1
66	1
67	1
68	1
69	1
70	1
71	3
72	0
73	2
74	3
75	1
76	2
77	0
78	1
79	1
80	2
81	0
82	2
83	1
84	1
85	0
86	5
87	1
88	0
89	0
90	0
91	0
92	0
93	2
94	2
95	0
96	0
97	0
98	0
99	0
100	0
101	1
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	1
115	0
116	0
117	1
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
