0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	1
11	1
12	0
13	0
14	0
15	1
16	2
17	1
18	1
19	0
20	1
21	1
22	1
23	0
24	0
25	1
26	1
27	0
28	0
29	1
30	1
31	1
32	2
33	2
34	0
35	2
36	0
37	2
38	2
39	1
40	3
41	2
42	1
43	2
44	3
45	2
46	5
47	8
48	1
49	4
50	4
51	3
52	2
53	6
54	6
55	9
56	4
57	4
58	2
59	5
60	3
61	10
62	3
63	1
64	5
65	7
66	5
67	7
68	6
69	9
70	11
71	10
72	8
73	4
74	10
75	7
76	3
77	7
78	6
79	13
80	10
81	9
82	17
83	11
84	6
85	12
86	9
87	12
88	13
89	11
90	15
91	10
92	11
93	20
94	13
95	16
96	11
97	10
98	14
99	15
100	14
101	8
102	13
103	16
104	16
105	22
106	13
107	11
108	19
109	10
110	19
111	17
112	14
113	14
114	20
115	20
116	15
117	14
118	17
119	8
120	16
121	14
122	8
123	26
124	13
125	12
126	14
127	17
128	17
129	17
130	22
131	13
132	18
133	18
134	14
135	16
136	19
137	15
138	12
139	14
140	13
141	15
142	13
143	9
144	6
145	9
146	12
147	21
148	1
149	22
150	10
151	14
152	12
153	19
154	13
155	7
156	6
157	13
158	6
159	13
160	11
161	11
162	8
163	8
164	9
165	8
166	12
167	7
168	4
169	10
170	4
171	5
172	7
173	5
174	7
175	5
176	5
177	3
178	4
179	10
180	5
181	6
182	3
183	6
184	2
185	3
186	2
187	2
188	2
189	6
190	4
191	2
192	1
193	4
194	2
195	1
196	0
197	2
198	0
199	1
200	1
201	0
202	1
203	0
204	2
205	1
206	0
207	1
208	0
209	1
210	0
211	0
212	1
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
